Symbol,Side,SL,TP,Open Time,Open Price,Close Time,Close Price,PnL,Lots,Gain,Day of the week,Session,RR Ratio,Pips,Hour_Decimal,Losing_Streak,Equity_Curve,Equity_Curve_Delayed,Drawdown_State,Lot_Deviation,Prev_Close_Time,Revenge_Timer,Is_High_Risk,Real_Equity,Shadow_Equity
GBPUSD,BUY,1.29728,1.29969,2025-10-25 09:39:00,1.29758,2025-10-25 09:39:00,1.29728,-340.0,20.0,-0.44,Friday,LND,7.03,-1.7,9.65,9,126165.63,126505.63,9.580618549686234,0.0,2025-10-25 09:38:00,1.0,1,126165.62999999995,191043.06999999995
GBPUSD,BUY,1.29728,1.29969,2025-10-25 09:39:00,1.29758,2025-10-25 09:39:00,1.29728,-380.0,20.0,-0.48,Friday,LND,7.03,-1.9,9.65,10,125785.63,126165.63,9.823632158591282,0.0,2025-10-25 09:39:00,0.0,1,125785.62999999995,191043.06999999995
GBPUSD,BUY,1.29719,1.29969,2025-10-25 09:42:00,1.29749,2025-10-25 09:42:00,1.29719,-100.0,20.0,-0.2,Friday,LND,7.33,-0.5,9.7,11,125685.63,125785.63,10.0952356038381,0.0,2025-10-25 09:39:00,3.0,1,125685.62999999995,191043.06999999995
GBPUSD,BUY,1.29719,1.29969,2025-10-25 09:42:00,1.29749,2025-10-25 09:42:00,1.29719,-160.0,20.0,-0.26,Friday,LND,7.33,-0.8,9.7,12,125525.63,125685.63,10.166710194692525,0.0,2025-10-25 09:42:00,0.0,1,125525.62999999995,191043.06999999995
GBPUSD,BUY,1.29719,1.29969,2025-10-25 09:42:00,1.29749,2025-10-25 09:42:00,1.29719,-140.0,20.0,-0.24,Friday,LND,7.33,-0.7,9.7,13,125385.63,125525.63,10.281069540059608,0.0,2025-10-25 09:42:00,0.0,1,125385.62999999995,191043.06999999995
GBPUSD,BUY,1.2982,1.3001,2025-10-29 09:34:00,1.2985,2025-10-29 09:34:00,1.2982,-480.0,20.0,-0.58,Tuesday,LND,0.0,-2.4,9.566666666666666,14,124905.63,125385.63,10.381133967255805,0.0,2025-10-25 09:42:00,5752.0,1,124905.62999999995,191043.06999999995
GBPUSD,BUY,1.29826,1.30016,2025-10-29 09:34:00,1.29856,2025-10-29 09:34:00,1.29826,-600.0,20.0,-0.7,Tuesday,LND,0.0,-3.0,9.566666666666666,15,124305.63,124905.63,10.724212003357048,0.0,2025-10-29 09:34:00,0.0,1,124305.62999999995,191043.06999999995
GBPUSD,BUY,1.29678,1.2986,2025-10-30 12:29:00,1.29708,2025-10-30 12:29:00,1.29678,-480.0,20.0,-0.58,Wednesday,LND,0.0,-2.4,12.483333333333333,16,123825.63,124305.63,11.153059548483602,0.0,2025-10-29 09:34:00,1615.0,1,123825.62999999995,191043.06999999995
GBPUSD,BUY,1.29678,1.2986,2025-10-30 12:29:00,1.29708,2025-10-30 12:29:00,1.29678,-460.0,20.0,-0.56,Wednesday,LND,0.0,-2.3,12.483333333333333,17,123365.63,123825.63,11.496137584584847,0.0,2025-10-30 12:29:00,0.0,1,123365.62999999995,191043.06999999995
GBPUSD,BUY,1.29694,1.29884,2025-10-30 12:37:00,1.29724,2025-10-30 12:37:00,1.29694,-920.0,20.0,-1.02,Wednesday,LND,0.0,-4.6,12.616666666666667,18,122445.63,123365.63,11.824920702515206,0.0,2025-10-30 12:29:00,8.0,1,122445.62999999995,191043.06999999995
GBPUSD,BUY,1.29694,1.29884,2025-10-30 12:37:00,1.29724,2025-10-30 12:37:00,1.29694,-900.0,20.0,-1.0,Wednesday,LND,0.0,-4.5,12.616666666666667,19,121545.63,122445.63,12.482486938375924,0.0,2025-10-30 12:37:00,0.0,1,121545.62999999995,191043.06999999995
GBPUSD,BUY,1.29693,1.29883,2025-10-30 13:37:00,1.29723,2025-10-30 13:37:00,1.29693,-860.0,20.0,-0.96,Wednesday,LND,0.0,-4.3,13.616666666666667,20,120685.63,121545.63,13.125758256065756,0.0,2025-10-30 12:37:00,60.0,1,120685.62999999995,191043.06999999995
GBPUSD,BUY,1.29693,1.29883,2025-10-30 14:37:00,1.29723,2025-10-30 14:37:00,1.29693,-860.0,20.0,-0.96,Wednesday,LND,0.0,-4.3,14.616666666666667,21,119825.63,120685.63,13.740439737413817,0.0,2025-10-30 13:37:00,60.0,1,119825.62999999995,191043.06999999995
GBPUSD,BUY,1.29648,1.29849,2025-11-04 14:02:00,1.29678,2025-11-04 14:03:00,1.29648,-480.0,20.0,-0.58,Monday,NY,0.0,-2.4,14.033333333333333,22,119345.63,119825.63,14.355121218761882,0.0,2025-10-30 14:37:00,7165.0,1,119345.62999999995,191043.06999999995
GBPUSD,BUY,1.2964,1.2991,2025-11-04 14:02:00,1.2967,2025-11-04 14:03:00,1.2964,-320.0,20.0,-0.42,Monday,NY,0.0,-1.6,14.033333333333333,23,119025.63,119345.63,14.698199254863125,0.0,2025-11-04 14:03:00,-1.0,1,119025.62999999995,191043.06999999995
GBPUSD,SELL,1.29613,1.29488,2025-11-08 10:52:00,1.29583,2025-11-08 10:53:00,1.29613,0.0,20.0,-0.1,Friday,LND,0.0,0.0,10.866666666666667,24,119025.63,119025.63,14.926917945597287,0.0,2025-11-04 14:03:00,5569.0,0,119025.62999999995,191043.06999999995
GBPUSD,SELL,1.27475,1.27312,2025-11-13 10:23:00,1.27445,2025-11-13 10:23:00,1.27475,-600.0,20.0,-0.7,Wednesday,LND,0.0,-3.0,10.383333333333333,0,118425.63,119025.63,14.926917945597287,0.0,2025-11-08 10:53:00,7170.0,1,118425.62999999995,191043.06999999995
GBPUSD,SELL,1.27479,1.27293,2025-11-13 10:27:00,1.2746,2025-11-13 10:27:00,1.27479,-140.0,20.0,-0.24,Wednesday,LND,0.0,-0.7,10.45,1,118285.63,118425.63,15.355765490723844,0.0,2025-11-13 10:23:00,4.0,1,118285.62999999995,191043.06999999995
GBPUSD,SELL,1.26734,1.26488,2025-11-15 10:27:00,1.26704,2025-11-15 10:27:00,1.26734,480.0,20.0,0.38,Friday,LND,7.2,2.4,10.45,2,118765.63,118285.63,15.455829917920038,0.0,2025-11-13 10:27:00,2880.0,0,118765.62999999995,191523.06999999995
GBPUSD,BUY,1.26467,1.26824,2025-11-28 08:48:00,1.26497,2025-11-28 08:48:00,1.26467,-240.0,20.0,-0.34,Thursday,LND,0.0,-1.2,8.8,0,118525.63,118765.63,15.112751881818795,0.0,2025-11-15 10:27:00,18621.0,1,118525.62999999995,191523.06999999995
GBPUSD,BUY,1.26478,1.26668,2025-11-28 08:48:00,1.26508,2025-11-28 08:48:00,1.26478,-460.0,20.0,-0.56,Thursday,LND,0.0,-2.3,8.8,1,118065.63,118525.63,15.284290899869418,0.0,2025-11-28 08:48:00,0.0,1,118065.62999999995,191523.06999999995
GBPUSD,SELL,1.2711,1.26916,2025-11-29 09:21:00,1.27093,2025-11-29 09:21:00,1.2711,-340.0,20.0,-0.44,Friday,LND,21.0,-1.7,9.35,2,117725.63,118065.63,15.613074017799777,0.0,2025-11-28 08:48:00,1473.0,1,117725.62999999995,191523.06999999995
EUROUSD,SELL,1.05801,1.05608,2025-11-29 09:21:00,1.05771,2025-11-29 09:21:00,1.05608,3260.0,20.0,3.16,Friday,LND,5.43,16.3,9.35,3,120985.63,117725.63,15.856087626704824,0.0,2025-11-29 09:21:00,0.0,0,120985.62999999995,191523.06999999995
GBPUSD,SELL,1.27115,1.26931,2025-11-29 09:21:00,1.27085,2025-11-29 09:21:00,1.26931,3080.0,20.0,2.98,Friday,LND,5.13,15.4,9.35,0,124065.63,120985.63,13.52601596485054,0.0,2025-11-29 09:21:00,0.0,0,124065.62999999995,194603.06999999995
GBPUSD,SELL,1.27116,1.26931,2025-11-29 09:21:00,1.27086,2025-11-29 09:21:00,1.26931,3100.0,20.0,3.0,Friday,LND,5.34,15.5,9.35,0,127165.63,124065.63,11.324598566534224,0.0,2025-11-29 09:21:00,0.0,0,127165.62999999995,197703.06999999995
GBPUSD,SELL,1.27061,1.26716,2025-12-02 09:31:00,1.27031,2025-12-02 09:32:00,1.27061,-600.0,20.0,-0.7,Tuesday,London,1.0,-3.0,9.516666666666667,0,126565.63,127165.63,9.108886250047025,0.0,2025-11-29 09:21:00,4330.0,1,126565.62999999995,197103.06999999995
EUROUSD,SELL,1.05154,1.04964,2025-12-02 09:31:00,1.05124,2025-12-02 09:32:00,1.05154,-500.0,20.0,-0.6,Tuesday,London,1.0,-3.0,9.516666666666667,1,126065.63,126565.63,9.53773379517358,0.0,2025-12-02 09:32:00,-1.0,1,126065.62999999995,197103.06999999995
GBPUSD,SELL,1.27061,1.26716,2025-12-02 09:31:00,1.27031,2025-12-02 09:31:00,1.27031,-600.0,20.0,-0.7,Monday,LND,0.0,-3.0,9.516666666666667,2,125465.63,126065.63,9.895106749445707,0.0,2025-12-02 09:32:00,-1.0,1,125465.62999999995,197103.06999999995
EUROUSD,SELL,1.05154,1.04964,2025-12-02 09:31:00,1.05124,2025-12-02 09:31:00,1.05124,-500.0,20.0,-0.6,Monday,LND,0.0,-2.5,9.516666666666667,3,124965.63,125465.63,10.323954294572262,0.0,2025-12-02 09:31:00,0.0,1,124965.62999999995,197103.06999999995
EUROUSD,SELL,1.05158,1.04968,2025-12-02 09:50:00,1.05128,2025-12-02 09:50:00,1.05128,0.0,20.0,-0.1,Monday,LND,0.0,0.0,9.833333333333334,4,124965.63,124965.63,10.681327248844392,0.0,2025-12-02 09:31:00,19.0,0,124965.62999999995,197103.06999999995
EUROUSD,SELL,1.05158,1.04968,2025-12-02 09:50:00,1.05128,2025-12-02 09:51:00,1.05158,0.0,20.0,-0.1,Tuesday,London,1.0,-3.0,9.833333333333334,0,124965.63,124965.63,10.681327248844392,0.0,2025-12-02 09:50:00,0.0,0,124965.62999999995,197103.06999999995
EUROUSD,SELL,1.0527,1.05084,2025-12-03 08:55:00,1.0524,2025-12-03 08:56:00,1.0527,-560.0,20.0,-0.66,Wednesday,London,1.0,-3.0,8.916666666666666,0,124405.63,124965.63,10.681327248844392,0.0,2025-12-02 09:51:00,1384.0,1,124405.62999999995,196543.06999999995
GBPUSD,SELL,1.26876,1.26698,2025-12-03 08:55:00,1.26848,2025-12-03 08:56:00,1.26876,-280.0,20.0,-0.38,Wednesday,London,1.0,-2.8,8.916666666666666,1,124125.63,124405.63,11.081584957629177,0.0,2025-12-03 08:56:00,-1.0,1,124125.62999999995,196543.06999999995
EUROUSD,SELL,1.0527,1.05084,2025-12-03 08:55:00,1.0524,2025-12-03 08:55:00,1.0524,-560.0,20.0,-0.66,Tuesday,LND,0.0,-2.6,8.916666666666666,2,123565.63,124125.63,11.28171381202157,0.0,2025-12-03 08:56:00,-1.0,1,123565.62999999995,196543.06999999995
GBPUSD,SELL,1.26876,1.26698,2025-12-03 08:55:00,1.26848,2025-12-03 08:55:00,1.26848,-280.0,20.0,-0.38,Tuesday,LND,0.0,-1.4,8.916666666666666,3,123285.63,123565.63,11.681971520806353,0.0,2025-12-03 08:55:00,0.0,1,123285.62999999995,196543.06999999995
GBPUSD,SELL,1.27361,1.27167,2025-12-05 08:50:00,1.27331,2025-12-05 08:50:00,1.27331,2880.0,20.0,2.78,Thursday,LND,4.8,14.4,8.833333333333334,4,126165.63,123285.63,11.882100375198746,0.0,2025-12-03 08:55:00,2875.0,0,126165.62999999995,199423.06999999995
GBPUSD,SELL,1.27361,1.27167,2025-12-05 08:50:00,1.27331,2025-12-05 08:51:00,1.27361,2880.0,20.0,2.78,Friday,London,1.0,-3.0,8.833333333333334,0,129045.63,126165.63,9.823632158591282,0.0,2025-12-05 08:50:00,0.0,0,129045.62999999995,202303.06999999995
GBPUSD,SELL,1.27359,1.27171,2025-12-05 08:51:00,1.27329,2025-12-05 08:51:00,1.27329,2900.0,20.0,2.8,Thursday,LND,4.83,14.5,8.85,0,131945.63,129045.63,7.765163941983817,0.0,2025-12-05 08:51:00,0.0,0,131945.62999999995,205203.06999999995
EUROUSD,SELL,1.05407,1.05243,2025-12-05 08:51:00,1.05377,2025-12-05 08:51:00,1.05377,2680.0,20.0,2.58,Thursday,LND,4.47,13.4,8.85,0,134625.63,131945.63,5.692400807205468,0.0,2025-12-05 08:51:00,0.0,0,134625.62999999995,207883.06999999995
GBPUSD,SELL,1.27359,1.27171,2025-12-05 08:51:00,1.27329,2025-12-05 08:52:00,1.27359,2900.0,20.0,2.8,Friday,London,1.0,-3.0,8.85,0,137525.63,134625.63,3.7768817723068553,0.0,2025-12-05 08:51:00,0.0,0,137525.62999999995,210783.06999999995
EUROUSD,SELL,1.05407,1.05243,2025-12-05 08:51:00,1.05377,2025-12-05 08:52:00,1.05407,2680.0,20.0,2.58,Friday,London,1.0,-3.0,8.85,0,140205.63,137525.63,1.7041186375285056,0.0,2025-12-05 08:52:00,-1.0,0,140205.62999999995,213463.06999999995
GBPUSD,SELL,1.27701,1.27518,2025-12-06 08:32:00,1.27673,2025-12-06 08:33:00,1.27701,3100.0,20.0,3.0,Saturday,London,1.0,-2.8,8.533333333333333,0,143305.63,140205.63,0.0,0.0,2025-12-05 08:52:00,1420.0,0,143305.62999999995,216563.06999999995
GBPUSD,SELL,1.27701,1.27518,2025-12-06 08:32:00,1.27678,2025-12-06 08:33:00,1.27701,3200.0,20.0,3.1,Saturday,London,1.0,-2.3,8.533333333333333,0,146505.63,143305.63,0.0,0.0,2025-12-06 08:33:00,-1.0,0,146505.62999999995,219763.06999999995
GBPUSD,SELL,1.27701,1.27518,2025-12-06 08:32:00,1.27673,2025-12-06 08:32:00,1.27673,3100.0,20.0,3.0,Friday,LND,5.33,15.5,8.533333333333333,0,149605.63,146505.63,0.0,0.0,2025-12-06 08:33:00,-1.0,0,149605.62999999995,222863.06999999995
GBPUSD,SELL,1.27701,1.27518,2025-12-06 08:32:00,1.27678,2025-12-06 08:32:00,1.27678,3200.0,20.0,3.1,Friday,LND,5.17,16.0,8.533333333333333,0,152805.63,149605.63,0.0,0.0,2025-12-06 08:32:00,0.0,0,152805.62999999995,226063.06999999995
GBPUSD,SELL,1.26528,1.26472,2025-12-13 11:41:00,1.26503,2025-12-13 11:42:00,1.26528,-500.0,20.0,-0.6,Friday,LND,1.03,-2.5,11.683333333333334,0,152305.63,152805.63,0.0,0.0,2025-12-06 08:32:00,10269.0,0,152305.62999999995,225563.06999999995
GBPUSD,SELL,1.26612,1.26515,2025-12-13 13:30:00,1.26587,2025-12-13 13:31:00,1.26612,-460.0,20.0,-0.56,Friday,NY,2.88,-2.3,13.5,1,151845.63,152305.63,0.3272130745444394,0.0,2025-12-13 11:42:00,108.0,0,151845.62999999995,225103.06999999995
GBPUSD,SELL,1.26606,1.26515,2025-12-13 13:39:00,1.26581,2025-12-13 13:40:00,1.26606,-500.0,20.0,-0.6,Friday,NY,0.0,-2.5,13.65,2,151345.63,151845.63,0.6282491031253236,0.0,2025-12-13 13:31:00,8.0,1,151345.62999999995,225103.06999999995
EUROUSD,SELL,1.05091,1.04835,2025-12-16 09:58:00,1.05061,2025-12-16 09:59:00,1.05061,0.0,20.0,-0.1,Monday,LND,0.0,20.0,9.966666666666667,3,151345.63,151345.63,0.9554621776697629,0.0,2025-12-13 13:40:00,4098.0,0,151345.62999999995,225103.06999999995
GBPUSD,SELL,1.26593,1.26501,2025-12-16 10:11:00,1.26563,2025-12-16 10:12:00,1.26501,620.0,20.0,1.14,Monday,LND,2.07,20.0,10.183333333333334,0,151965.63,151345.63,0.9554621776697629,0.0,2025-12-16 09:59:00,12.0,0,151965.62999999995,225723.06999999995
GBPUSD,BUY,1.26481,1.26662,2025-12-16 10:23:00,1.26511,2025-12-16 10:24:00,1.26481,-220.0,20.0,-0.32,Monday,LND,0.0,20.0,10.383333333333333,0,151745.63,151965.63,0.5497179652346581,0.0,2025-12-16 10:12:00,11.0,1,151745.62999999995,225503.06999999995
GBPUSD,SELL,1.26524,1.26445,2025-12-16 10:28:00,1.26499,2025-12-16 10:29:00,1.26499,-580.0,20.0,-0.68,Monday,LND,0.0,20.0,10.466666666666667,1,151165.63,151745.63,0.6936917180342115,0.0,2025-12-16 10:24:00,4.0,1,151165.62999999995,225503.06999999995
EUROUSD,SELL,1.05038,1.04919,2025-12-16 10:28:00,1.05008,2025-12-16 10:29:00,1.04919,1760.0,20.0,1.66,Monday,LND,2.97,20.0,10.466666666666667,2,152925.63,151165.63,1.0732588845057611,0.0,2025-12-16 10:29:00,-1.0,0,152925.62999999995,227263.06999999995
GBPUSD,SELL,1.26526,1.2644,2025-12-16 10:31:00,1.26496,2025-12-16 10:32:00,1.26496,-5.0,5.0,-0.03,Monday,LND,0.0,5.0,10.516666666666667,0,152920.63,152925.63,0.0,-15000.0,2025-12-16 10:29:00,2.0,1,152920.62999999995,227263.06999999995
GBPUSD,SELL,1.26948,1.26757,2025-12-17 08:22:00,1.26917,2025-12-17 08:22:00,1.26757,-620.0,20.0,-0.72,Tuesday,LND,0.0,-3.1,8.366666666666667,1,152300.63,152920.63,0.0032695631203219513,0.2236067977499796,2025-12-16 10:32:00,1310.0,0,152300.62999999995,226643.06999999995
GBPUSD,SELL,1.26944,1.26827,2025-12-17 08:24:00,1.26914,2025-12-17 08:24:00,1.26827,-40.0,20.0,-0.14,Tuesday,LND,2.9,-0.2,8.4,2,152260.63,152300.63,0.4086953900402439,0.2236067977499796,2025-12-17 08:22:00,2.0,1,152260.62999999995,226603.06999999995
GBPUSD,SELL,1.2691,1.26724,2025-12-17 09:27:00,1.26884,2025-12-17 09:27:00,1.26724,-500.0,20.0,-0.6,Tuesday,LND,0.0,-2.5,9.45,3,151760.63,152260.63,0.4348518950028195,0.2236067977499796,2025-12-17 08:24:00,63.0,1,151760.62999999995,226603.06999999995
GBPUSD,SELL,1.2692,1.26743,2025-12-17 09:28:00,1.26895,2025-12-17 09:28:00,1.26743,-480.0,20.0,-0.58,Tuesday,LND,0.0,-2.4,9.466666666666667,4,151280.63,151760.63,0.7618082070350146,0.2236067977499796,2025-12-17 09:27:00,1.0,1,151280.62999999995,226603.06999999995
GBPUSD,SELL,1.26917,1.2676,2025-12-17 09:31:00,1.26892,2025-12-17 09:31:00,1.2676,-500.0,20.0,-0.6,Tuesday,LND,0.0,-2.5,9.516666666666667,5,150780.63,151280.63,1.075686266585922,0.2236067977499796,2025-12-17 09:28:00,3.0,1,150780.62999999995,226603.06999999995
GBPUSD,BUY,1.26813,1.27001,2025-12-18 08:22:00,1.26843,2025-12-18 08:22:00,1.27001,-480.0,20.0,-0.58,Wednesday,LND,0.0,-2.4,8.366666666666667,6,150300.63,150780.63,1.4026425786181171,0.2236067977499796,2025-12-17 09:31:00,1371.0,1,150300.62999999995,226603.06999999995
GBPUSD,BUY,1.26828,1.26898,2025-12-18 08:32:00,1.26858,2025-12-18 08:32:00,1.26898,0.0,20.0,-0.1,Wednesday,LND,1.33,0.0,8.533333333333333,7,150300.63,150300.63,1.7165206381690243,0.2236067977499796,2025-12-18 08:22:00,10.0,0,150300.62999999995,226603.06999999995
GBPUSD,BUY,1.2684,1.2703,2025-12-18 09:17:00,1.26879,2025-12-18 09:17:00,1.2703,-400.0,20.0,-0.5,Wednesday,LND,0.0,-2.0,9.283333333333333,0,149900.63,150300.63,1.7165206381690243,0.2236067977499796,2025-12-18 08:32:00,45.0,0,149900.62999999995,226203.06999999995
GBPUSD,BUY,1.26828,1.27137,2025-12-18 09:20:00,1.26856,2025-12-18 09:20:00,1.27137,-200.0,20.0,-0.3,Wednesday,LND,10.0,-1.0,9.333333333333334,1,149700.63,149900.63,1.9780856877947803,0.2236067977499796,2025-12-18 09:17:00,3.0,1,149700.62999999995,226203.06999999995
GBPUSD,SELL,1.26224,1.26034,2025-12-19 08:23:00,1.26194,2025-12-19 08:23:00,1.26034,-520.0,20.0,-0.62,Thursday,LND,0.0,-2.6,8.383333333333333,2,149180.63,149700.63,2.1088682126076583,0.2236067977499796,2025-12-18 09:20:00,1383.0,0,149180.62999999995,225683.06999999995
EUROUSD,SELL,1.04031,1.03914,2025-12-19 08:24:00,1.04001,2025-12-19 08:24:00,1.03914,0.0,20.0,-0.1,Thursday,LND,2.9,0.0,8.4,3,149180.63,149180.63,2.4489027771211416,0.2236067977499796,2025-12-19 08:23:00,1.0,0,149180.62999999995,225683.06999999995
GBPUSD,SELL,1.26227,1.26037,2025-12-19 08:39:00,1.26197,2025-12-19 08:39:00,1.26037,-165.0,5.0,-0.19,Thursday,LND,0.0,-3.3,8.65,0,149015.63,149180.63,2.4489027771211416,-4.248529157249613,2025-12-19 08:24:00,15.0,0,149015.62999999995,225518.06999999995
GBPUSD,SELL,1.26253,1.26063,2025-12-19 08:41:00,1.26223,2025-12-19 08:41:00,1.26063,-135.0,5.0,-0.16,Thursday,LND,0.0,-2.7,8.683333333333334,1,148880.63,149015.63,2.556798360091766,-2.9240383034426927,2025-12-19 08:39:00,2.0,1,148880.62999999995,225518.06999999995
GBPUSD,BUY,1.25042,1.25232,2025-12-20 09:04:00,1.25072,2025-12-20 09:04:00,1.25232,-600.0,20.0,-0.7,Friday,LND,0.0,-3.0,9.066666666666666,2,148280.63,148880.63,2.6450765643404583,0.40944726012458504,2025-12-19 08:41:00,1463.0,0,148280.62999999995,224918.06999999995
GBPUSD,BUY,1.24965,1.25155,2025-12-20 09:30:00,1.24995,2025-12-20 09:30:00,1.25155,-500.0,20.0,-0.6,Friday,LND,0.0,-2.5,9.5,3,147780.63,148280.63,3.0374241387790923,0.40944726012458504,2025-12-20 09:04:00,26.0,1,147780.62999999995,224918.06999999995
GBPUSD,SELL,1.25763,1.25573,2025-12-23 09:06:00,1.25733,2025-12-23 09:06:00,1.25733,-700.0,20.0,-0.8,Monday,LND,0.0,-3.5,9.1,4,147080.63,147780.63,3.3643804508112876,0.40944726012458504,2025-12-20 09:30:00,4296.0,1,147080.62999999995,224918.06999999995
GBPUSD,SELL,1.25811,1.25552,2025-12-23 09:34:00,1.25781,2025-12-23 09:34:00,1.25552,4580.0,20.0,4.48,Monday,LND,7.63,22.9,9.566666666666666,5,151660.63,147080.63,3.8221192876563608,0.40944726012458504,2025-12-23 09:06:00,28.0,0,151660.62999999995,229498.06999999995
EUROUSD,SELL,1.03969,1.03784,2025-12-24 06:37:00,1.03944,2025-12-24 06:37:00,1.03784,-360.0,20.0,-0.46,Tuesday,Frankfurt,0.0,-1.9,6.616666666666667,0,151300.63,151660.63,0.8271994694414536,0.40944726012458504,2025-12-23 09:34:00,1263.0,0,151300.62999999995,229138.06999999995
GBPUSD,SELL,1.25345,1.2507,2025-12-24 06:45:00,1.2532,2025-12-24 06:45:00,1.2507,-500.0,20.0,-0.6,Tuesday,Frankfurt,0.0,-2.5,6.75,1,150800.63,151300.63,1.0626080141046341,0.40944726012458504,2025-12-24 06:37:00,8.0,1,150800.62999999995,229138.06999999995
GBPUSD,SELL,1.2535,1.25178,2025-12-24 09:21:00,1.2532,2025-12-24 09:21:00,1.25178,-620.0,20.0,-0.72,Tuesday,LND,0.0,-3.1,9.35,2,150180.63,150800.63,1.3895643261368293,0.40944726012458504,2025-12-24 06:45:00,156.0,0,150180.62999999995,228518.06999999995
GBPUSD,SELL,1.25346,1.25157,2025-12-24 09:21:00,1.25322,2025-12-24 09:21:00,1.25157,-125.0,5.0,-0.15,Tuesday,LND,0.0,-2.5,9.35,3,150055.63,150180.63,1.7949901530567511,-2.9240383034426927,2025-12-24 09:21:00,0.0,1,150055.62999999995,228518.06999999995
GBPUSD,SELL,1.25355,1.25086,2025-12-24 09:26:00,1.2533,2025-12-24 09:26:00,1.25086,-520.0,20.0,-0.62,Tuesday,LND,0.0,-2.6,9.433333333333334,4,149535.63,150055.63,1.8767292310647998,0.40944726012458504,2025-12-24 09:21:00,5.0,1,149535.62999999995,228518.06999999995
GBPUSD,SELL,1.25401,1.25224,2025-12-24 09:40:00,1.25384,2025-12-24 09:40:00,1.25224,-400.0,25.0,-0.53,Tuesday,LND,0.0,-1.7,9.666666666666666,5,149135.63,149535.63,2.2167637955782826,1.3193300604014409,2025-12-24 09:26:00,14.0,1,149135.62999999995,228518.06999999995
GBPUSD,SELL,1.25713,1.2552,2025-12-30 09:19:00,1.25693,2025-12-30 09:19:00,1.25713,-2.5,20.0,-0.63,Monday,LND,0.0,-2.5,9.316666666666666,6,149133.13,149135.63,2.4783288452040386,0.35011518841845535,2025-12-24 09:40:00,8619.0,1,149133.12999999995,228518.06999999995
GBPUSD,SELL,1.25826,1.2574,2025-12-30 09:57:00,1.25801,2025-12-30 09:57:00,1.25826,-0.1,20.0,-0.16,Monday,LND,0.0,-0.1,9.95,7,149133.03,149133.13,2.4799636267642,0.35011518841845535,2025-12-30 09:19:00,38.0,1,149133.02999999994,228518.06999999995
GBPUSD,SELL,1.25821,1.25519,2025-12-30 10:05:00,1.25791,2025-12-30 10:05:00,1.25821,-2.6,20.0,-0.62,Monday,LND,0.0,-2.6,10.083333333333334,8,149130.43,149133.03,2.4800290180266105,0.35011518841845535,2025-12-30 09:57:00,8.0,1,149130.42999999993,228518.06999999995
GBPUSD,SELL,1.25922,1.25736,2025-12-30 10:43:00,1.25892,2025-12-30 10:43:00,1.25922,-3.0,20.0,-0.7,Monday,LND,0.0,-3.0,10.716666666666667,9,149127.43,149130.43,2.4817291908491814,0.35011518841845535,2025-12-30 10:05:00,38.0,1,149127.42999999993,228518.06999999995
GBPUSD,SELL,1.25499,1.25309,2025-12-31 08:29:00,1.25469,2025-12-31 08:29:00,1.25499,-4.1,20.0,-0.92,Tuesday,LND,0.0,-4.1,8.483333333333333,10,149123.33000000002,149127.43,2.4836909287213746,0.35011518841845535,2025-12-30 10:43:00,1306.0,1,149123.32999999993,228518.06999999995
GBPUSD,SELL,1.25509,1.25319,2025-12-31 08:30:00,1.25479,2025-12-31 08:30:00,1.25509,-3.0,20.0,-0.7,Tuesday,LND,0.0,-3.0,8.5,11,149120.33000000002,149123.33000000002,2.486371970480042,0.35011518841845535,2025-12-31 08:29:00,1.0,1,149120.32999999993,228518.06999999995
GBPUSD,SELL,1.2554,1.25358,2025-12-31 08:35:00,1.2551,2025-12-31 08:35:00,1.2554,-2.8,20.0,-0.66,Tuesday,LND,0.0,-2.8,8.583333333333334,12,149117.53,149120.33000000002,2.4883337083522354,0.35011518841845535,2025-12-31 08:30:00,5.0,1,149117.52999999994,228518.06999999995
EUROUSD,SELL,1.04149,1.04073,2025-12-31 08:40:00,1.04124,2025-12-31 08:40:00,1.04149,-1.0,10.0,-0.15,Tuesday,LND,0.0,-1.0,8.666666666666666,13,149116.53,149117.53,2.490164663699608,-1.4004607536738214,2025-12-31 08:35:00,5.0,1,149116.52999999994,228518.06999999995
GBPUSD,SELL,1.25553,1.25468,2025-12-31 08:58:00,1.25523,2025-12-31 08:58:00,1.25553,-2.1,20.0,-0.52,Tuesday,LND,0.0,-2.1,8.966666666666667,14,149114.43,149116.53,2.4908185763236728,0.4194352464039308,2025-12-31 08:40:00,18.0,1,149114.42999999993,228518.06999999995
